"1617","1-1617","惠州市","441300","惠州橙天嘉禾影城华贸店","惠州市惠城区江北文昌一路9号华贸天地5楼","","电影院","250","23.10979","114.42037","135","0","null","风暴|1-25095;无人区|1-14382;扫毒|1-25092;四大名捕2|1-25079;地心引力|1-25080;","0","","40年影院品牌专注您的享受&nbsp;橙天嘉禾惠州华贸影城——橙天嘉禾娱乐集团斥巨资2500万元建造，是目前惠州市第一家全数字化的顶级豪华影城，也是目前惠州面积最大、影厅数最多的高端影城。橙天嘉禾惠州华贸影城选址位于惠州江北CBD核心的国际时尚购物中心--华贸天地5楼，配备顶级的硬件设施，带来震撼视听享受的同时，更沿用丰富的影院管理经验，以真诚的服务面向大众!&nbsp;影城特色：&nbsp;惠州首家全数字化影城——11个全数字影厅，1600多个座位，粤东地区目前最大的超五星影城！[A%#]哈克尼斯金属银幕 [A%#][A%#]免费停车[A%#]反斗乐园[A%#]稻香迎囍皇宫，汉拿山，小肥羊，KFC，麦当劳，黄记煌，金牌小龙，巴国布衣，一茶一坐，膳厨[A%#][A%#][A%#]1.3米以下儿童免票",,"http://img1.wangpiao.com/NewsImage/20124/798044d2-8b13-43f3-a2a0-dca398b2ef68.jpg","Http://www.wangpiao.com/cinema/736/"
"1135","1-1135","深圳市","440300","深圳橙天嘉禾影城万象城店","深圳市罗湖区宝安南路1881号华润万象城中座3层","","电影院","250","22.54608","114.11781","17","0","null","风暴|1-25095;无人区|1-14382;扫毒|1-25092;四大名捕2|1-25079;地心引力|1-25080;双雄|1-25119;","0","乘坐公交车3、10、12、14、29、101、103、104、113、204、215、223、337、K113、K204、321、E8等线路至深圳书城或万象城下","　　嘉禾是当今世界卓越的华语电影娱乐公司，是亚洲唯一一家集电影制作、发行和放映为一体的电影集团公司。1992年，嘉禾最早将多厅电影城引进亚洲，嘉禾拥有东南亚最大的18个影厅的电影城，在世界著名的超高建筑双峰塔内也有12个影厅。旗下拥有影院共计223个，座位数共计51，491个。全城瞩目的嘉禾深圳影城由有30多年影院管理经验的香港嘉禾集团投资3400万元建成。影城首期七个影厅，含一个贵宾厅，共1076个座位；二期于2009年10月正式全面开业，二期新增5个数字化影厅，与一期无缝连接，形成一个12影厅簇拥环绕的豪华影院，成为深圳最早实现数字化改造、升级和更新的高端影城，现共有12个影厅近2000个座位，以完美、豪华、专业的崭新面貌，成为中国乃至东南亚顶级时尚高科技数字化影城的旗舰店。<br/>　　在嘉禾集团专业影院管理团队的精心经营管理下，该影城不仅是国内第一家最快速度突破年票房3000万的影院，而且，2006-2008年，还连续三年蝉联中国影院票房排行榜首位！[A%#]押金100元，会退还[A%#][A%#]万象城商场内设有三层独特楼层式的宽阔的大容量停车场。[A%#][A%#]美乐汇，味千拉面，必胜客，稻香等[A%#][A%#][A%#]",,"http://img.wangpiao.com/NewsImage/20131/2fd21178-b2ae-4cf3-abaf-b1da54de10de.jpg","Http://www.wangpiao.com/cinema/1965/"
"1148","1-1148","杭州市","330100","新远国际影城","杭州市西湖区西湖文化广场8号（C区） ","","电影院","250","30.28418","120.16916","27","0","null","风暴|1-25095;无人区|1-14382;扫毒|1-25092;四大名捕2|1-25079;地心引力|1-25080;","0","51","坐落于西湖文化广场C区的浙江新远国际影城，总面积近1万平方米，总投资约6000万，配有16个数字影厅，近2000个座位。其中12个普通厅，3个VIP厅，以及1个具有世界顶级观影效果的商业IMAX影厅，该厅面积逾500平方米，可容纳344人，屏幕宽20米，高12米。&nbsp;西湖文化广场地处杭州政治经济文化中心地带，背靠杭州最大的住宅区——朝晖小区，毗邻杭州最繁华的商业中心——武林商圈，离最近的中山北路地铁出口100米，交通十分便利。[A%#]1-4、9-13、IMAX厅均为3D厅，13号/IMAX厅为金属幕，其余厅为进口幕。[A%#]IMAX厅面积逾500平方米，可容纳344人，屏幕宽20米，高12米。[A%#]西湖文化广场地下停车库（车位1000余个） 或 环城北路环北停车场[A%#]银泰百货，杭州大厦，环球一号[A%#]永和大王，川味观，知味观，白鹿[A%#][A%#][A%#]",,"http://img.wangpiao.com/NewsImage/20132/d781a773-840b-472e-baa9-122fa939429e.jpg","Http://www.wangpiao.com/cinema/627/"
"1619","1-1619","广州市","440100","广州星汇电影城","广东广州越秀区西湖路63号光明广场7楼（北京路广百南门对面）","","电影院","250","23.12768","113.27397","63","0","null","风暴|1-25095;无人区|1-14382;扫毒|1-25092;四大名捕2|1-25079;","0","地铁2号线公园前站J出入口下，走约490米到光明广场（正门） 2、地铁2号线公园前站D出入口下，走约490米到光明广场（正门）21","　　广州星汇电影城位于广州市繁华的北京路商业圈，具体为广州市越秀区西湖路63号光明广场7层，即北京路步行街广百南门对面。影城经营面积约6000平方米，拥有10个豪华影厅，可放映2D、3D技术格式影片，座位约1500个。先进的硬件配置以及舒适尊享的服务，是广州星汇电影城精心为您准备的观影大餐。<br/><br/>　　广州星汇电影城，全力打造广州北京路商圈全新的顶级观影体验！[A%#]3D眼镜免押金[A%#][A%#][A%#]北京路步行街、广百百货、新华书店、天河城百货等[A%#]大头虾、大城小厨、绿茵阁、肯德基、麦当劳、傣妹火锅等[A%#][A%#]优惠信息：周二特价日，凭学生证、老人证、军官证、教师证即可享受门市价少5元优惠。 [A%#]1.3m以下儿童免票无座，3D影片需购票",,"http://Img.wangpiao.com/NewsImage/201311/229c57b9-0716-4af9-84dd-549fee8503f7.jpg","Http://www.wangpiao.com/cinema/2302/"
"24","1-24","杭州市","330100","杭州UME国际影城","杭州市西湖区文二西路551号西城广场4楼 ","","电影院","250","30.28702","120.10062","27","0","null","风暴|1-25095;无人区|1-14382;扫毒|1-25092;四大名捕2|1-25079;地心引力|1-25080;","0","乘86路、199路、900路、17路、24路、89路、81路、130路等至文二西路古墩路口下车，步行至UME国际影城。51","UME影院是由香港著名导演吴思远先生投资的，目前全国共有北京、上海、重庆、杭州和广州16家影院。U-M-E，是英语“终极电影体验”（The&nbsp;Ultimate&nbsp;Movie&nbsp;Experience）的缩写,UME正在全力打造一个品牌国际化的影城。杭州UME整个影城占地5000平方米，原来拥有11个声光一流的放映厅。其中1个贵宾厅有25个真皮沙发座椅，可全自动调节座位，观众能以最轻松的状态享受电影魅力。有1个也是全国首家独一无二的彩虹主题影厅，彩虹厅专业设计师把握潮流，打造出了一个五彩斑斓的彩虹世界。[A%#]5个3D影厅。引进欧洲进口科技，扣人心弦的3D技术，配套的红外线3D眼镜，把逼真效果呈现观众眼前。[A%#][A%#]共有两百多个停车位。凡现金购正价票观影的观众持当天西城广场的停车票均可报销5元停车费[A%#]西城广场地下一楼与一楼有品牌专卖店，三楼有神彩飞扬与青鸟健身，五楼有银乐迪KTV。[A%#]西城广场二楼有多家餐厅，如广合缘，辣库，雅米豆捞，蒸功夫，缘绿日本料理等。[A%#][A%#][A%#]",,"http://img.wangpiao.com/NewsImage/20132/47b67299-4d88-40a7-901e-4309fd7aa3b2.jpg","Http://www.wangpiao.com/cinema/631/"
"1093","1-1093","天津市","120000","天津博纳国际影城","天津市南开区东马路与水阁大街交口七向街购物中心G座 ","","电影院","250","39.14804","117.19699","80","0","null","风暴|1-25095;无人区|1-14382;扫毒|1-25092;四大名捕2|1-25079;地心引力|1-25080;饥饿游戏2：星火燎原|1-710;森林战士|1-24928;","0","47","天津博纳国际影城位于天津南开区老城厢的时尚商业新地标“七向街”项目内，天津博纳国际影城是博纳国际影业集团在天津投资建设的第一家五星级豪华国际化影城，影城拥有11个标准放映厅，其中特设1个VIP豪华放映厅，4个3D放映厅，1600坐席，璀璨水幕大堂，商务休闲专区，是天津最豪华的影院之一。&nbsp;纽约时间2010年12月9日上午9：30，博纳影业的CEO于冬敲响纳斯达克的开市钟，标志着中国第一家影视公司在美国上市。[A%#][A%#][A%#]凭票根免停车两小时[A%#][A%#][A%#][A%#][A%#]",,"http://img.wangpiao.com/NewsImage/20132/4c7d2d59-7f8e-4e37-b82b-e20dc5ed92fe.jpg","Http://www.wangpiao.com/cinema/1483/"
"1607","1-1607","昆明市","530100","昆明世茂国际影城","昆明市正义路西侧昆明老街正义坊北馆4-5F ","","电影院","250","25.04573","102.71631","46","0","null","风暴|1-25095;无人区|1-14382;扫毒|1-25092;四大名捕2|1-25079;","0","125路、237路、54路、61路、K2路","上海世茂股份有限公司（简称“世茂股份”）是世茂集团旗下专业从事中国境内商业地产投资、开发和经营的大型上市公司，证券代码SH600823。&nbsp;作为世茂股份的全资子公司，世茂影院投资发展有限公司依托世茂股份优质的商业地产平台，依靠优秀的管理经营团队，计划在未来五年中，配套世茂广场及百货的发展，构建世茂全新概念创意影院，并迅速使之规模化经营，建立完善的数字化影院连锁经营体系，实现统一品牌、统一运营、统一发行、统一管理、统一营销的现代化连锁影院运营模式。<br/>　　同时，世茂国际影城充分运用最先进的现代数字技术，全面提升影院经营能力和赢利能力；引入电影商务、电影娱乐、电影文化、电影消费、电影科技等创意电影新概念，创造更多优质影院，紧随世茂股份的商业发展规划，到2014年影院开至60家，拥有500块银幕，票房达15亿，使之旗下影院票房挤身全国影院行业前五名。&nbsp;[A%#][A%#][A%#]收费停车[A%#][A%#][A%#][A%#][A%#]",,"http://Img.wangpiao.com/NewsImage/20134/c03cb3ed-cedd-4e39-b01b-7b929cd41a18.jpg","Http://www.wangpiao.com/cinema/2293/"
"1350","1-1350","杭州市","330100","卢米埃杭州银泰影城","杭州市江干区庆春东路银泰百货庆春店6层 ","","电影院","250","30.26537","120.21099","49","0","null","风暴|1-25095;无人区|1-14382;扫毒|1-25092;四大名捕2|1-25079;地心引力|1-25080;饥饿游戏2：星火燎原|1-710;","0","","&nbsp;&nbsp;&nbsp;&nbsp;卢米埃影业是一家国际影院投资管理公司，创始人均为前国际著名电影公司的高级行政管理人员，拥有丰富的国际化影院经营管理经验。卢米埃影业致力于建设高品质国际影院，并为客户提供优质独特的服务。公司董事长曾担任美国派拉蒙和环球电影公司的海外合资公司电影投资公司的大中华地区总裁，他是最先向国内介绍“放映产业”这个全新概念的电影专业人士之一。卢米埃影业凭借雄厚的资金、丰富的国际化投资经营管理经验和对中国电影市场的深刻了解，聚焦高品质影院的建设，并致力于为观众提供独特的服务，领导中国影院产业，成为中国盈利最多、最受尊敬的[A%#][A%#][A%#][A%#][A%#][A%#][A%#][A%#]",,"http://img2.wangpiao.com/NewsImage/20124/743fa314-2a2e-4244-8247-409658372a76.jpg","Http://www.wangpiao.com/cinema/633/"
"1438","1-1438","广州市","440100","广州华影万晟国际影城","广州市荔湾区逢源路153号3-5楼 ","","电影院","250","23.12640","113.24628","34","0","null","风暴|1-25095;无人区|1-14382;扫毒|1-25092;四大名捕2|1-25079;地心引力|1-25080;饥饿游戏2：星火燎原|1-710;森林战士|1-24928;","0","地铁1号线：长寿路地铁站；5号线：中山八路站20,23","广州首家超大巨幕DMAX五星影城&nbsp;DMAX（Digital&nbsp;Max&nbsp;数字最大化)是由中国科研所和中影集团开发的巨幕电影放映系统，拥有高12米、宽20米的超大增益金属银幕，由两台全球最亮的比利时巴可数字放映机，β3超保真环绕立体声，配合大起坡、宽排距、低视点的座位设计，影片的亮度比普通厅高很多，克服了“昏暗”的弱点，带给您最强的视听盛宴。[A%#]拥有6个3D厅，DMAX厅为双机系统选用高12米、宽20米的超大金属银幕。[A%#][A%#][A%#]恒宝广场，上下九步行街，中山八路[A%#]以浓郁的西关风情扬名海外，西关美食源远流长，包括粥粉面、糖水炖品、风味小吃等等，应有尽有。[A%#][A%#][A%#]1.2m以下的儿童免费观影，无座，需一大人陪同观",,"http://img.wangpiao.com/NewsImage/20132/c3a13af1-9270-43ca-a03f-a1fda78e8e20.jpg","Http://www.wangpiao.com/cinema/537/"
"1079","1-1079","上海市","310000","上海新世纪影城","上海市浦东新区浦东张杨路501号（第一八佰伴十楼） ","","电影院","250","31.23407","121.52300","30","0","null","风暴|1-25095;无人区|1-14382;扫毒|1-25092;四大名捕2|1-25079;地心引力|1-25080;饥饿游戏2：星火燎原|1-710;","0","","新世纪影城是上海影城出资兴建的第一家连锁影院（全国五星级多厅影院），总面积达3，655平方米，整体风格前卫时尚。新世纪影城拥有10个视听效果一流、环境舒适的放映厅，座位数总计1299个。数字电影、SDDS八声道环音立体声等国际先进放映技术一应俱全。其中，两个VIP放映厅采用了以人为本的“航空式”服务，成为上海影城“五星级服务”标准的一个新的亮点。[A%#][A%#][A%#][A%#][A%#][A%#][A%#][A%#]",,"http://img.wangpiao.com/NewsImage/20128/ae2fe525-8130-4cef-bc62-82fd5dded0ea.jpg","Http://www.wangpiao.com/cinema/1176/"
